94222	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
94222	PROKKA_02302	1	444	+	invI	1-444/444	===============	0/0	100.00	99.55	vfdb	NP_461814	(invI) type III secretion system stalk protein InvI [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02303	1	1296	+	invC	1-1296/1296	===============	0/0	100.00	99.38	vfdb	NP_461815	(invC) type III secretion system ATPase InvC [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02304	1	408	+	invB	1-408/408	===============	0/0	100.00	99.27	vfdb	NP_461816	(invB) type III secretion system protein InvB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02305	1	2058	+	invA	1-2058/2058	===============	0/0	100.00	99.22	vfdb	NP_461817	(invA) type III secretion system major export apparatus protein InvA [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02306	1	1119	+	invE	1-1119/1119	===============	0/0	100.00	99.64	vfdb	NP_461818	(invE) type III secretion system gatekeeper invE [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02307	1	1689	+	invG	1-1689/1689	===============	0/0	100.00	99.41	vfdb	NP_461819	(invG) type III secretion system secretin invG [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02308	100	750	+	invF	1-651/651	===============	0/0	100.00	99.08	vfdb	NP_461820	(invF) type III secretion system regulatory protein InvF [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02309	1	444	+	invH	1-444/444	===============	0/0	100.00	99.55	vfdb	NP_461821	(invH) type III secretion system pilotin invG [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02353	1	954	+	sopD	1-954/954	===============	0/0	100.00	98.74	vfdb	NP_461866	(sopD) type III secretion system effector SopD [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02410	16	1044	+	manB	16-1044/1371	========/===...	11/12	74.62	64.44	vfdb	YP_001007254	(manB) phosphomannomutase [O-antigen (VF0392)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
94222	PROKKA_02443	1	1008	+	sseK2	40-1047/1047	===============	0/0	96.28	99.90	vfdb	NP_461081	(sseK2) type III secretion system effector SseK2 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02537	1	2367	+	sspH2	1-2367/2367	===============	0/0	100.00	99.66	vfdb	NP_461184	(sspH2) type III secretion system effector SspH2 E3 ubiquitin ligase [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02815	1	960	+	sopD2	1-960/960	===============	0/0	100.00	99.48	vfdb	NP_459947	(sopD2) type III secretion system effector SopD2 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02831	12	722	+	kdsB	12-734/765	========/======	5/18	92.55	63.91	vfdb	NP_438231	(kdsB) 3-deoxy-manno-octulosonate cytidylyltransferase [LOS (CVF494)] [Haemophilus influenzae Rd KW20]	
94222	PROKKA_02889	1	684	+	mgtC	13-696/696	===============	0/0	98.28	98.54	vfdb	NP_462663	(mgtC) Mg2+ transport protein [MgtBC (VF0106)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02890	1	2727	+	mgtB	1-2727/2727	===============	0/0	100.00	99.19	vfdb	NP_462662	(mgtB) Mg2+ transport protein [MgtBC (VF0106)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02896	1	2868	+	misL	1-2868/2868	===============	0/0	100.00	98.92	vfdb	NP_462656	(misL) putative autotransporter [MisL (VF0397)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02939	1	920	+	rfaD	1-917/927	========/======	7/9	98.60	70.86	vfdb	NP_439271	(rfaD) ADP-L-glycero-D-mannoheptose-6-epimerase [LOS (VF0044)] [Haemophilus influenzae Rd KW20]	
94222	PROKKA_02972	1	1517	+	cheD	1-1517/1674	========/=====.	15/36	89.55	70.68	vfdb	YP_001006778	(cheD) methyl-accepting chemotaxis protein CheD [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
94222	PROKKA_03100	22	723	+	pilW	16-717/921	========/===...	7/10	75.68	65.49	vfdb	YP_001007658	(pilW) type IV fimbrial biogenesis protein PilW [Type IV pili (CVF049)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
94222	PROKKA_03245	25	752	+	entA	16-743/747	===============	0/0	97.46	79.67	vfdb	NP_752614	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
94222	PROKKA_03246	1	851	+	entB	1-851/858	===============	0/0	99.18	80.14	vfdb	NP_752613	(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
94222	PROKKA_03247	1	1598	+	entE	1-1598/1611	========/======	4/4	99.07	79.75	vfdb	NP_752612	(entE) 23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]	
94222	PROKKA_03248	1	1176	+	entC	13-1188/1188	========/======	4/4	98.82	78.01	vfdb	NP_752611	(entC) isochorismate synthase 1 [Enterobactin (VF0228)] [Escherichia coli CFT073]	
94222	PROKKA_03249	53	920	+	fepB	53-920/957	===============	0/0	90.70	76.96	vfdb	NP_752610	(fepB) ferrienterobactin ABC transporter periplasmic binding protein [Enterobactin (VF0228)] [Escherichia coli CFT073]	
94222	PROKKA_03250	1	1227	+	entS	1-1227/1251	===============	0/0	98.08	78.65	vfdb	NP_752609	(entS) enterobactin exporter iron-regulated [enterobactin (IA019)] [Escherichia coli CFT073]	
94222	PROKKA_03251	1	990	+	fepD	13-1002/1017	===============	0/0	97.35	78.18	vfdb	NP_752608	(fepD) ferrienterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]	
94222	PROKKA_03252	82	990	+	fepG	85-993/993	.==============	0/0	91.54	80.31	vfdb	NP_752607	(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]	
94222	PROKKA_03253	1	788	+	fepC	1-788/816	========/======	2/2	96.45	80.48	vfdb	NP_752606	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
94222	PROKKA_03255	1	3833	+	entF	1-3830/3882	========/======	20/41	98.17	74.27	vfdb	NP_752604	(entF) enterobactin synthase multienzyme complex component ATP-dependent [Enterobactin (VF0228)] [Escherichia coli CFT073]	
94222	PROKKA_03257	22	1203	+	fes	19-1188/1203	========/======	8/20	96.92	72.51	vfdb	NP_752602	(fes) enterobactin/ferric enterobactin esterase [enterobactin (IA019)] [Escherichia coli CFT073]	
94222	PROKKA_03258	1	2256	+	fepA	1-2241/2241	========/======	15/49	99.24	78.58	vfdb	NP_752600	(fepA) ferrienterobactin outer membrane transporter [Enterobactin (VF0228)] [Escherichia coli CFT073]	
94222	PROKKA_03349	1	2298	+	slrP	1-2298/2298	===============	0/0	100.00	98.43	vfdb	NP_459778	(slrP) type III secretion system effector SlrP E3 ubiquitin ligase [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_03600	1	1053	+	ompA	1-1041/1041	========/======	1/12	100.00	89.65	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236)] [Escherichia coli O18:K1:H7 str. RS218]	
94222	PROKKA_03618	1	876	+	pipB	1-876/876	===============	0/0	100.00	99.77	vfdb	NP_460061	(pipB) type III secretion system effector PipB [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_03620	1	1686	+	sopB/sigD	1-1686/1686	===============	0/0	100.00	100.00	vfdb	NP_460064	(sopB/sigD) type III secretion system effector SopB phosphoinositide phosphatase [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_03944	1	525	+	lpfA	13-537/537	===============	0/0	97.77	99.81	vfdb	NP_462541	(lpfA) long polar fimbria protein LpfA [Lpf (VF0105)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_03945	1	699	+	lpfB	1-699/699	===============	0/0	100.00	100.00	vfdb	NP_462540	(lpfB) long polar fimbrial chaperone protein LpfB [Lpf (VF0105)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_03946	1	2529	+	lpfC	1-2529/2529	===============	0/0	100.00	99.41	vfdb	NP_462539	(lpfC) long polar fimbrial usher protein LpfC [Lpf (VF0105)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_03947	1	1080	+	lpfD	1-1080/1080	===============	0/0	100.00	99.63	vfdb	NP_462538	(lpfD) long polar fimbrial protein LpfD [Lpf (VF0105)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_03948	1	528	+	lpfE	1-528/528	===============	0/0	100.00	99.62	vfdb	NP_462537	(lpfE) long polar fimbrial minor subunit LpfE adhesin [Lpf (VF0105)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_03963	1	1300	+	ybtS	1-1300/1305	===============	0/0	99.62	92.69	vfdb	NP_405477	(ybtS) salicylate synthase Irp9 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
94222	PROKKA_03964	1	1281	+	ybtX	1-1281/1281	===============	0/0	100.00	98.05	vfdb	NP_405476	(ybtX) putative signal transducer [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
94222	PROKKA_03965	1	1803	+	ybtQ	1-1803/1803	===============	0/0	100.00	97.00	vfdb	NP_405475	(ybtQ) inner membrane ABC-transporter YbtQ [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
94222	PROKKA_03966	1	1803	+	ybtP	1-1803/1803	===============	0/0	100.00	97.50	vfdb	NP_405474	(ybtP) lipoprotein inner membrane ABC-transporter [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
94222	PROKKA_03967	1	960	+	ybtA	1-960/960	===============	0/0	100.00	97.92	vfdb	NP_405473	(ybtA) transcriptional regulator YbtA [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
94222	PROKKA_03968	1	6108	+	irp2	1-6108/6108	===============	0/0	100.00	97.64	vfdb	NP_405472	(irp2) yersiniabactin biosynthetic protein Irp2 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
94222	PROKKA_03969	1	9498	+	irp1	1-9492/9492	========/======	1/6	100.00	97.11	vfdb	NP_405471	(irp1) yersiniabactin biosynthetic protein Irp1 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
94222	PROKKA_03970	1	1101	+	ybtU	1-1101/1101	===============	0/0	100.00	97.55	vfdb	NP_405470	(ybtU) yersiniabactin biosynthetic protein YbtU [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
94222	PROKKA_03971	1	804	+	ybtT	1-804/804	===============	0/0	100.00	98.26	vfdb	NP_405469	(ybtT) yersiniabactin biosynthetic protein YbtT [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
94222	PROKKA_03972	1	1578	+	ybtE	1-1578/1578	===============	0/0	100.00	96.96	vfdb	NP_405468	(ybtE) yersiniabactin siderophore biosynthetic protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
94222	PROKKA_03973	1	2022	+	fyuA	1-2022/2022	===============	0/0	100.00	97.03	vfdb	NP_405467	(fyuA) pesticin/yersiniabactin receptor protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
94222	PROKKA_04092	298	1412	+	rfaE	298-1412/1431	..======/======	5/8	77.64	66.76	vfdb	NP_439675	(rfaE) ADP-heptose synthase [LOS (VF0044)] [Haemophilus influenzae Rd KW20]	
94222	PROKKA_04138	1	1101	+	iroB	49-1149/1164	===============	0/0	94.59	78.29	vfdb	NP_753168	(iroB) glucosyltransferase IroB [Salmochelin (IA013)] [Escherichia coli CFT073]	
94222	PROKKA_04139	1	3621	+	iroC	79-3687/3738	========/======	18/36	96.23	76.03	vfdb	NP_753167	(iroC) ATP binding cassette transporter [Salmochelin (IA013)] [Escherichia coli CFT073]	
94222	PROKKA_04140	92	1223	+	iroD	80-1208/1230	========/======	10/23	90.98	70.14	vfdb	NP_753166	(iroD) esterase [Salmochelin (IA013)] [Escherichia coli CFT073]	
94222	PROKKA_04141	78	906	+	iroE	90-915/957	.=======/======	10/17	85.58	69.26	vfdb	NP_753165	(iroE) esterase [Salmochelin (IA013)] [Escherichia coli CFT073]	
94222	PROKKA_04142	1	2175	+	iroN	1-2178/2178	========/======	5/7	99.77	77.52	vfdb	NP_753164	(iroN) salmochelin receptor IroN [IroN (VF0230)] [Escherichia coli CFT073]	
94222	PROKKA_04144	1	1053	+	pipB2	1-1053/1053	===============	0/0	100.00	99.33	vfdb	NP_461706	(pipB2) type III secretion system effector PipB3 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_04146	1	897	+	mig-14	1-897/897	===============	0/0	100.00	98.89	vfdb	NP_461708	(mig-14) antimicrobial peptide resistance protein Mig-14 [Mig-14 (VF0395)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_04184	1	416	+	luxS	1-416/519	=============..	0/0	80.15	72.84	vfdb	NP_230208	(luxS) S-ribosylhomocysteinase [AI-2 (VF0406)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
94222	PROKKA_04363	11	763	+	faeI	11-763/765	========/======	8/12	97.65	70.88	vfdb	YP_002295990	(faeI) fimbrial protein FaeI [K88 pili/F4 fimbriae (AI040)] [Escherichia coli SE11]	
94222	PROKKA_04364	1	786	+	faeH	1-786/798	========/======	2/2	98.37	74.97	vfdb	YP_002295989	(faeH) fimbrial protein FaeH [K88 pili/F4 fimbriae (AI040)] [Escherichia coli SE11]	
94222	PROKKA_04366	52	478	+	faeF	61-487/492	.=======/======	2/2	86.59	75.70	vfdb	YP_002295987	(faeF) fimbrial protein FaeF [K88 pili/F4 fimbriae (AI040)] [Escherichia coli SE11]	
94222	PROKKA_04367	34	743	+	faeE	28-737/777	========/======	2/2	91.25	83.97	vfdb	YP_002295986	(faeE) fimbrial chaperone FaeE [K88 pili/F4 fimbriae (AI040)] [Escherichia coli SE11]	
94222	PROKKA_04368	76	2433	+	faeD	82-2439/2439	========/======	2/4	96.60	82.42	vfdb	YP_002295985	(faeD) fimbrial usher protein FaeD [K88 pili/F4 fimbriae (AI040)] [Escherichia coli SE11]	
94222	PROKKA_04369	40	539	+	faeC	43-545/546	.=======/======	1/3	91.58	79.92	vfdb	AAL47165	(faeC) FaeC [K88 pili/F4 fimbriae (AI040)] [Escherichia coli]	
94222	PROKKA_04370	68	286	+	draA	62-280/306	...===========.	0/0	71.57	73.06	vfdb	AAK16475	(draA) cytoplamic protein DraA [Dr adhesins (VF0223)] [Escherichia coli O75:K5:H- str. IH11128]	
94222	PROKKA_04390	1	1011	+	sseK1	1-1011/1011	===============	0/0	100.00	99.01	vfdb	NP_463026	(sseK1) type III secretion system effector SseK1 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
